Company,Rating,Reviews_Count,Industry,Location_Info,Experience,Salary_Range,Salary_Min_LPA,Salary_Max_LPA,Highly_Rated_For,Critically_Rated_For
Google,4.4,2k,Software Product,Hyderabad +93 other locations,0 - 6 yrs exp.,₹ 16.8 L/yr - ₹ 24.4 L/yr,16.8,24.4,"Company Culture, Work Life Balance, Work Satisfaction",
