Company,Rating,Reviews_Count,Industry,Location_Info,Experience,Salary_Range,Salary_Min_LPA,Salary_Max_LPA,Highly_Rated_For,Critically_Rated_For
Amazon,3.9,33.2k,Internet,Hyderabad +553 other locations,0 - 5 yrs exp.,₹ 16.6 L/yr - ₹ 24.8 L/yr,16.6,24.8,"Company Culture, Work Life Balance, Salary",Promotions
